Time [h],Current [A],Voltage [V],Discharge capacity [A.h],X-averaged cell temperature [K],Cycle,Step
10.227539915555022,-0.019189399975620938,4.199999999999999,-0.18695843286620328,298.15,1.0,3.0
10.244206582221688,-0.018242812464141563,4.199999999999999,-0.18727036796986798,298.15,1.0,3.0
10.260873248888355,-0.01734236271320005,4.2,-0.18756691109634582,298.15,1.0,3.0
10.277539915555021,-0.016486122196677614,4.2,-0.18784881513726148,298.15,1.0,3.0
10.294206582221689,-0.01567152098021174,4.200000000000001,-0.1881167954970689,298.15,1.0,3.0
10.310873248888354,-0.014897310604704103,4.200000000000001,-0.18837153576027652,298.15,1.0,3.0
10.327539915555022,-0.014160787821257445,4.199999999999999,-0.18861368658049285,298.15,1.0,3.0
10.344206582221688,-0.013460308959452171,4.2,-0.18884386238699877,298.15,1.0,3.0
10.360873248888355,-0.012794100172361583,4.199999999999999,-0.1890626491297639,298.15,1.0,3.0
10.377539915555023,-0.01216080399974637,4.2,-0.18927060666453147,298.15,1.0,3.0
10.394206582221688,-0.01155830660689269,4.199999999999999,-0.1894682659195868,298.15,1.0,3.0
10.410873248888356,-0.010985319701431072,4.2,-0.18965612947215615,298.15,1.0,3.0
10.427539915555021,-0.010440471015274497,4.2,-0.1898346777281287,298.15,1.0,3.0
10.441425174010012,-0.010010000000000019,4.2,-0.1899766577659154,298.15,1.0,3.0
10.44142517401029,0.0,4.199474830206274,-0.1899766577659168,298.15,1.0,4.0
10.45809184067668,0.0,4.199202307522816,-0.1899766577659168,298.15,1.0,4.0
10.474758507343346,0.0,4.199112497053713,-0.1899766577659168,298.15,1.0,4.0
10.491425174010013,0.0,4.1990571826946335,-0.1899766577659168,298.15,1.0,4.0
10.508091840676679,0.0,4.199017232621574,-0.1899766577659168,298.15,1.0,4.0
10.524758507343346,0.0,4.198987097756034,-0.1899766577659168,298.15,1.0,4.0
10.541425174010014,0.0,4.1989633200524885,-0.1899766577659168,298.15,1.0,4.0
10.55809184067668,0.0,4.198944259639556,-0.1899766577659168,298.15,1.0,4.0
10.574758507343347,0.0,4.198928740719554,-0.1899766577659168,298.15,1.0,4.0
10.591425174010013,0.0,4.1989158324350075,-0.1899766577659168,298.15,1.0,4.0
10.60809184067668,0.0,4.198905181227275,-0.1899766577659168,298.15,1.0,4.0
10.624758507343346,0.0,4.198896427041557,-0.1899766577659168,298.15,1.0,4.0
10.641425174010013,0.0,4.198889217972629,-0.1899766577659168,298.15,1.0,4.0
10.65809184067668,0.0,4.198883322062822,-0.1899766577659168,298.15,1.0,4.0
10.674758507343347,0.0,4.198878574629635,-0.1899766577659168,298.15,1.0,4.0
10.691425174010012,0.0,4.198874755833255,-0.1899766577659168,298.15,1.0,4.0
10.70809184067668,0.0,4.198871707260414,-0.1899766577659168,298.15,1.0,4.0
10.724758507343346,0.0,4.198869303105586,-0.1899766577659168,298.15,1.0,4.0
10.741425174010013,0.0,4.198867349923558,-0.1899766577659168,298.15,1.0,4.0
10.758091840676679,0.0,4.198865851884445,-0.1899766577659168,298.15,1.0,4.0
10.774758507343346,0.0,4.198864729826066,-0.1899766577659168,298.15,1.0,4.0
10.791425174010014,0.0,4.198863841339814,-0.1899766577659168,298.15,1.0,4.0
10.80809184067668,0.0,4.19886326117276,-0.1899766577659168,298.15,1.0,4.0
10.824758507343347,0.0,4.19886288186318,-0.1899766577659168,298.15,1.0,4.0
10.841425174010013,0.0,4.198862653543127,-0.1899766577659168,298.15,1.0,4.0
10.85809184067668,0.0,4.198862609912549,-0.1899766577659168,298.15,1.0,4.0
10.874758507343346,0.0,4.198862685918077,-0.1899766577659168,298.15,1.0,4.0
10.891425174010013,0.0,4.19886285999215,-0.1899766577659168,298.15,1.0,4.0
10.90809184067668,0.0,4.198863132655806,-0.1899766577659168,298.15,1.0,4.0
10.924758507343347,0.0,4.198863483020717,-0.1899766577659168,298.15,1.0,4.0
10.941425174010012,0.0,4.198863899093695,-0.1899766577659168,298.15,1.0,4.0
10.95809184067668,0.0,4.1988643720054215,-0.1899766577659168,298.15,1.0,4.0
10.974758507343346,0.0,4.198864899114307,-0.1899766577659168,298.15,1.0,4.0
10.991425174010013,0.0,4.198865462161868,-0.1899766577659168,298.15,1.0,4.0
11.008091840676679,0.0,4.198866054948332,-0.1899766577659168,298.15,1.0,4.0
11.024758507343346,0.0,4.198866672693764,-0.1899766577659168,298.15,1.0,4.0
11.041425174010014,0.0,4.198867310242632,-0.1899766577659168,298.15,1.0,4.0
11.05809184067668,0.0,4.198867963556548,-0.1899766577659168,298.15,1.0,4.0
11.074758507343347,0.0,4.198868638071161,-0.1899766577659168,298.15,1.0,4.0
11.091425174010013,0.0,4.198869347793417,-0.1899766577659168,298.15,1.0,4.0
11.10809184067668,0.0,4.198870076254861,-0.1899766577659168,298.15,1.0,4.0
11.124758507343346,0.0,4.198870821153266,-0.1899766577659168,298.15,1.0,4.0
11.141425174010013,0.0,4.198871580186399,-0.1899766577659168,298.15,1.0,4.0
11.15809184067668,0.0,4.198872351052035,-0.1899766577659168,298.15,1.0,4.0
11.174758507343347,0.0,4.198873126534991,-0.1899766577659168,298.15,1.0,4.0
11.191425174010012,0.0,4.1988739049296075,-0.1899766577659168,298.15,1.0,4.0
11.20809184067668,0.0,4.1988746845324645,-0.1899766577659168,298.15,1.0,4.0
11.224758507343346,0.0,4.198875462533509,-0.1899766577659168,298.15,1.0,4.0
11.241425174010013,0.0,4.198876236122692,-0.1899766577659168,298.15,1.0,4.0
11.258091840676679,0.0,4.198877007431025,-0.1899766577659168,298.15,1.0,4.0
11.274758507343346,0.0,4.1988777929110235,-0.1899766577659168,298.15,1.0,4.0
11.291425174010014,0.0,4.198878579076028,-0.1899766577659168,298.15,1.0,4.0
11.30809184067668,0.0,4.198879365112929,-0.1899766577659168,298.15,1.0,4.0
11.324758507343347,0.0,4.198880150208616,-0.1899766577659168,298.15,1.0,4.0
11.341425174010013,0.0,4.1988809335499795,-0.1899766577659168,298.15,1.0,4.0
11.35809184067668,0.0,4.198881714323907,-0.1899766577659168,298.15,1.0,4.0
11.374758507343346,0.0,4.19888249171729,-0.1899766577659168,298.15,1.0,4.0
11.391425174010013,0.0,4.198883264917021,-0.1899766577659168,298.15,1.0,4.0
11.40809184067668,0.0,4.198884033109985,-0.1899766577659168,298.15,1.0,4.0
11.424758507343347,0.0,4.198884795483075,-0.1899766577659168,298.15,1.0,4.0
11.441425174010012,0.0,4.198885548316783,-0.1899766577659168,298.15,1.0,4.0
11.44142517401029,5.0,4.011488475295886,-0.18997665776522457,298.15,2.0,0.0
11.45809184067668,5.0,3.9038727898853294,-0.10664332443327569,298.15,2.0,0.0
11.474758507343346,5.0,3.8893052446963345,-0.023309991099942348,298.15,2.0,0.0
11.491425174010013,5.0,3.882354002883056,0.060023342233390994,298.15,2.0,0.0
11.508091840676679,5.0,3.8727617615138805,0.14335667556672432,298.15,2.0,0.0
11.524758507343346,5.0,3.858754498117581,0.22669000890005767,298.15,2.0,0.0
11.541425174010014,5.0,3.8419220391786317,0.310023342233391,298.15,2.0,0.0
11.55809184067668,5.0,3.824159323945513,0.3933566755667244,298.15,2.0,0.0
11.574758507343347,5.0,3.806670450839108,0.47669000890005775,298.15,2.0,0.0
11.591425174010013,5.0,3.789986530146722,0.5600233422333911,298.15,2.0,0.0
11.60809184067668,5.0,3.774147946926118,0.6433566755667245,298.15,2.0,0.0
11.624758507343346,5.0,3.758894316437849,0.7266900089000579,298.15,2.0,0.0
11.641425174010013,5.0,3.7438662140713346,0.8100233422333912,298.15,2.0,0.0
11.65809184067668,5.0,3.728803688800737,0.8933566755667246,298.15,2.0,0.0
11.674758507343347,5.0,3.713618650676099,0.976690008900058,298.15,2.0,0.0
11.691425174010012,5.0,3.698314267069682,1.0600233422333913,298.15,2.0,0.0
11.70809184067668,5.0,3.6828632281350298,1.1433566755667246,298.15,2.0,0.0
11.724758507343346,5.0,3.667133133515323,1.2266900089000579,298.15,2.0,0.0
11.741425174010013,5.0,3.6508878992265146,1.3100233422333911,298.15,2.0,0.0
11.758091840676679,5.0,3.6338888419104833,1.3933566755667244,298.15,2.0,0.0
11.774758507343346,5.0,3.6161876764528915,1.4766900089000576,298.15,2.0,0.0
11.791425174010014,5.0,3.598404373124002,1.560023342233391,298.15,2.0,0.0
11.80809184067668,5.0,3.58113848411134,1.6433566755667242,298.15,2.0,0.0
11.824758507343347,5.0,3.564494144152746,1.7266900089000574,298.15,2.0,0.0
11.841425174010013,5.0,3.548477700540971,1.8100233422333907,298.15,2.0,0.0
11.85809184067668,5.0,3.533215459651288,1.893356675566724,298.15,2.0,0.0
11.874758507343346,5.0,3.5188652021976528,1.9766900089000572,298.15,2.0,0.0
11.891425174010013,5.0,3.505502033425652,2.0600233422333907,298.15,2.0,0.0
11.90809184067668,5.0,3.4930803926674185,2.143356675566724,298.15,2.0,0.0
11.924758507343347,5.0,3.4814537121501976,2.2266900089000576,298.15,2.0,0.0
11.941425174010012,5.0,3.4704153881041377,2.310023342233391,298.15,2.0,0.0
11.95809184067668,5.0,3.4597211450834777,2.3933566755667246,298.15,2.0,0.0
11.974758507343346,5.0,3.4491077034978375,2.476690008900058,298.15,2.0,0.0
11.991425174010013,5.0,3.43828367362909,2.5600233422333916,298.15,2.0,0.0
12.008091840676679,5.0,3.426927326559764,2.643356675566725,298.15,2.0,0.0
12.024758507343346,5.0,3.41468178962216,2.7266900089000585,298.15,2.0,0.0
12.041425174010014,5.0,3.4011886105938136,2.810023342233392,298.15,2.0,0.0
12.05809184067668,5.0,3.3861693925746215,2.8933566755667255,298.15,2.0,0.0
12.074758507343347,5.0,3.369571393246048,2.976690008900059,298.15,2.0,0.0
